movieId,title,year,rating_promedio,total_votos
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",1982,3.59,167
4825,"Swamp, The (Ciénaga, La) (2001)",2001,3.59,124
31260,Boys Town (1938),1938,3.59,162
134083,Walking the Streets of Moscow (1963),1963,3.59,54
48043,"Fountain, The (2006)",2006,3.59,5875
53894,Sicko (2007),2007,3.59,3132
27109,Lady Snowblood (Shurayukihime) (1973),1973,3.59,330
3417,"Crimson Pirate, The (1952)",1952,3.59,395
33826,Saint Ralph (2004),2004,3.59,222
108729,Enemy (2013),2013,3.59,3109
137761,The Search for General Tso (2014),2014,3.59,65
26418,Buffet froid (1979),1979,3.59,65
6188,Old School (2003),2003,3.59,9275
6201,Lady Jane (1986),1986,3.59,293
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",1999,3.59,391
31950,Curse of the Demon (Night of the Demon) (1957),1957,3.59,201
143271,Dheepan (2015),2015,3.59,163
4779,Go Tigers! (2001),2001,3.59,125
30747,"Goodbye, Dragon Inn (Bu san) (2003)",2003,3.59,125
3303,Black Tar Heroin: The Dark End of the Street (2000),2000,3.59,87
147410,A Perfect Day (2015),2015,3.59,174
91290,Sarah's Key (Elle s'appelait Sarah) (2010),2010,3.59,136
7569,You Only Live Twice (1967),1967,3.59,3324
67999,Global Metal (2008),2008,3.59,98
109781,"Werewolf Boy, A (Neuk-dae-so-nyeon) (2012)",2012,3.59,60
168266,T2: Trainspotting (2017),2017,3.59,1135
182715,Annihilation (2018),2018,3.59,5126
252180,Pig (2021),2021,3.59,810
8511,"Immigrant, The (1917)",1917,3.59,219
5071,Maelström (2000),2000,3.59,192
6077,Evil Under the Sun (1982),1982,3.59,313
3203,Dead Calm (1989),1989,3.59,3498
146329,The Master and Margarita (2005),2005,3.59,77
199966,System Crasher (2019),2019,3.59,77
6618,Shaolin Soccer (Siu lam juk kau) (2001),2001,3.59,3591
3823,Wonderland (1999),1999,3.59,408
2114,"Outsiders, The (1983)",1983,3.59,3811
938,Gigi (1958),1958,3.59,1823
135502,The Boy and the World (2013),2013,3.59,105
289253,Teenage Mutant Ninja Turtles: Mutant Mayhem (2023),2023,3.59,105
70992,Cargo 200 (Gruz 200) (2007),2007,3.59,166
78349,Exam (2009),2009,3.59,2093
183611,Game Night (2018),2018,3.59,3434
2178,Frenzy (1972),1972,3.59,1346
3727,Near Dark (1987),1987,3.59,1419
6403,"Swimmer, The (1968)",1968,3.59,255
233203,The Second Renaissance Part II (2003),2003,3.59,50
192245,Bad Times at the El Royale (2018),2018,3.59,1678
26147,"Thousand Clowns, A (1965)",1965,3.59,89
99145,"Impossible, The (Imposible, Lo) (2012)",2012,3.59,1553
173145,War for the Planet of the Apes (2017),2017,3.59,2873
2662,"War of the Worlds, The (1953)",1953,3.59,5168
6692,Stoked: The Rise and Fall of Gator (2002),2002,3.59,78
68838,Every Little Step (2008),2008,3.59,78
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None) (1965),1965,3.59,251
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",2000,3.59,759
213541,Boys State (2020),2020,3.59,67
195297,Long Day's Journey Into Night (2018),2018,3.59,95
26914,Trinity and Beyond (1995),1995,3.59,95
1965,Repo Man (1984),1984,3.59,6678
81355,"Employment, The (Empleo, El) (2008)",2008,3.59,56
177095,Hindi Medium (2017),2017,3.59,56
25938,Fort Apache (1948),1948,3.59,269
83976,"Trip, The (2010)",2010,3.59,555
83270,Made in Dagenham (2010),2010,3.59,258
201588,Toy Story 4 (2019),2019,3.59,2802
26119,"Naked Kiss, The (1964)",1964,3.59,163
4687,Billy Liar (1963),1963,3.59,214
7212,I Was a Male War Bride (1949),1949,3.59,338
25812,"Scarlet Pimpernel, The (1934)",1934,3.59,62
5494,"Earth Trembles, The (Terra trema: Episodio del mare, La) (1948)",1948,3.59,62
64957,"Curious Case of Benjamin Button, The (2008)",2008,3.59,14997
37287,Gertrud (1964),1964,3.59,79
81562,127 Hours (2010),2010,3.59,9128
134214,Youth (2015),2015,3.59,791
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),2003,3.59,243
2342,Hard Core Logo (1996),1996,3.59,260
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),2003,3.59,328
4273,Under the Sand (2000),2000,3.59,379
2232,Cube (1997),1997,3.59,9216
45533,Conspirators of Pleasure (Spiklenci slasti) (1996),1996,3.59,68
211,"Browning Version, The (1994)",1994,3.59,590
30848,"Love Song for Bobby Long, A (2004)",2004,3.59,522
59418,"American Crime, An (2007)",2007,3.59,369
3682,Magnum Force (1973),1973,3.59,1796
258881,C'mon C'mon (2021),2021,3.59,199
72037,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989),1989,3.59,74
93164,Sleep Tight (Mientras duermes) (2011),2011,3.59,336
271313,Official Competition (2021),2021,3.59,57
2968,Time Bandits (1981),1981,3.59,9252
54833,Brighton Rock (1947),1947,3.59,80
49615,Triad Election (Election 2) (Hak se wui yi wo wai kwai) (2006),2006,3.59,103
117,"Young Poisoner's Handbook, The (1995)",1995,3.59,1261
27246,If These Walls Could Talk 2 (2000),2000,3.59,92
275669,What Is a Woman? (2022),2022,3.59,69
34,Babe (1995),1995,3.59,35969
26349,Night Moves (1975),1975,3.59,398
4428,"Misfits, The (1961)",1961,3.59,381
2890,Three Kings (1999),1999,3.59,13609
171467,The Age of Shadows (2016),2016,3.59,81
47723,Way Out West (1937),1937,3.59,110
5190,Inside Moves (1980),1980,3.59,58
8710,Map of the Human Heart (1993),1993,3.59,151
6565,Seabiscuit (2003),2003,3.59,6055
139747,Before We Go (2014),2014,3.59,384
93432,Forks Over Knives (2011),2011,3.59,198
195733,Trevor Noah: Son of Patricia (2018),2018,3.59,70
123589,The Major (2013),2013,3.59,70
106489,"Hobbit: The Desolation of Smaug, The (2013)",2013,3.59,12175
217465,Tenet (2020),2020,3.59,4332
81191,Waiting for 'Superman' (2010),2010,3.59,403
5633,Heaven (2002),2002,3.59,590
281890,This Place Rules (2022),2022,3.59,76
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",1995,3.59,573
8596,Revenge of the Pink Panther (1978),1978,3.59,1293
54621,Molière (2007),2007,3.59,82
92637,Pitfall (Otoshiana) (1962),1962,3.59,82
5646,Valmont (1989),1989,3.59,586
55726,"Year My Parents Went on Vacation, The (O Ano em Que Meus Pais Saíram de Férias) (2006)",2006,3.59,88
97870,"Sessions, The (Surrogate, The) (2012)",2012,3.59,440
5707,Absence of Malice (1981),1981,3.59,734
99917,Upstream Color (2013),2013,3.59,1151
6182,"Thrill of It All, The (1963)",1963,3.59,94
42730,Glory Road (2006),2006,3.59,723
230,Dolores Claiborne (1995),1995,3.59,7528
1306,Until the End of the World (Bis ans Ende der Welt) (1991),1991,3.58,1148
2627,Endurance (1999),1999,3.58,106
1564,For Roseanna (Roseanna's Grave) (1997),1997,3.58,277
31347,Christmas in July (1940),1940,3.58,118
7763,Winter Sleepers (Winterschläfer) (2000),2000,3.58,124
101971,Never Sleep Again: The Elm Street Legacy (2010),2010,3.58,83
62203,Martyrs (2008),2008,3.58,1103
62374,Body of Lies (2008),2008,3.58,2771
264135,The Hand of God (2021),2021,3.58,190
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",1966,3.58,481
82527,Barney's Version (2010),2010,3.58,410
7888,How to Succeed in Business Without Really Trying (1967),1967,3.58,321
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",1994,3.58,113
143367,Silence (2016),2016,3.58,1114
7360,Dawn of the Dead (2004),2004,3.58,7053
114060,The Drop (2014),2014,3.58,1265
100527,Safe Haven (2013),2013,3.58,849
191113,Jim Jefferies: This Is Me Now (2018),2018,3.58,78
135504,Little Boy (2015),2015,3.58,156
7172,Distant (Uzak) (2002),2002,3.58,156
25828,"Petrified Forest, The (1936)",1936,3.58,264
3125,"End of the Affair, The (1999)",1999,3.58,1272
26539,Death of a Salesman (1985),1985,3.58,138
151693,Holy Hell,,3.58,72
117887,Paddington (2014),2014,3.58,1515
1982,Halloween (1978),1978,3.58,9347
95939,"Angels' Share, The (2012)",2012,3.58,241
197529,The Upside (2019),2019,3.58,458
2310,"Mighty, The (1998)",1998,3.58,1002
67087,"I Love You, Man (2009)",2009,3.58,5312
32349,Stella Dallas (1937),1937,3.58,127
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),1933,3.58,230
73117,Marriage Italian Style (Matrimonio all'italiana) (1964),1964,3.58,109
55159,Vengeance is Mine (Fukushu suruwa wareniari) (1979),1979,3.58,109
286355,Beau Is Afraid (2023),2023,3.58,206
179301,Salyut 7 (2017),2017,3.58,103
773,Touki Bouki (1973),1973,3.58,79
6241,Pauline at the Beach (Pauline à la Plage) (1983),1983,3.58,237
129013,Eddie Izzard: Circle (2002),2002,3.58,73
31035,Testament (1983),1983,3.58,219
80831,Let Me In (2010),2010,3.58,1570
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),2011,3.58,274
161240,Looking: The Movie (2016),2016,3.58,67
68153,Double Trouble (1984),1984,3.58,67
4085,Beverly Hills Cop (1984),1984,3.58,13714
8910,I Heart Huckabees (2004),2004,3.58,4821
42718,District 13 (Banlieue 13) (2004),2004,3.58,1766
166245,Good Kids (2016),2016,3.58,55
44937,"Child, The (L'enfant) (2005)",2005,3.58,385
151597,Racing Extinction (2015),2015,3.58,55
1546,Schizopolis (1996),1996,3.58,495
198801,Mr. Jones (2019),2019,3.58,104
4128,"Lost Boys, The (1987)",1987,3.58,6979
41699,"Ivan the Terrible, Part Two (Ivan Groznyy II: Boyarsky zagovor) (1958)",1958,3.58,98
1321,"American Werewolf in London, An (1981)",1981,3.58,8866
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),2010,3.58,141
681,Coup de torchon (Clean Slate) (1981),1981,3.58,381
56587,"Bucket List, The (2007)",2007,3.58,5668
8366,Saved! (2004),2004,3.58,2938
79824,Babies (Bébé(s)) (2010),2010,3.58,185
1310,Hype! (1996),1996,3.58,395
7702,"Bells of St. Mary's, The (1945)",1945,3.58,247
5073,"Son's Room, The (Stanza del figlio, La) (2001)",2001,3.58,489
2721,Trick (1999),1999,3.58,670
51080,Breach (2007),2007,3.58,1670
74573,"Vicious Kind, The (2009)",2009,3.58,149
3408,Erin Brockovich (2000),2000,3.58,21645
53550,Rescue Dawn (2006),2006,3.58,1615
6506,Fulltime Killer (Chuen jik sat sau) (2001),2001,3.58,261
45172,23 (23 - Nichts ist so wie es scheint) (1998),1998,3.58,87
2857,Yellow Submarine (1968),1968,3.58,4671
3985,"Eagle Has Landed, The (1976)",1976,3.58,841
2080,Lady and the Tramp (1955),1955,3.58,12430
583,Dear Diary (Caro Diario) (1994),1994,3.58,293
72171,Black Dynamite (2009),2009,3.58,823
33237,San Francisco (1936),1936,3.58,75
86206,Dark City (1950),1950,3.58,50
47778,Quinceañera (2006),2006,3.58,163
60336,Bad Blood (Mauvais sang) (1986),1986,3.58,113
115973,Haider (2014),2014,3.58,88
39369,Detective Story (1951),1951,3.58,88
107052,"Punk Singer, The (2013)",2013,3.58,63
86279,Into Eternity (2010),2010,3.58,63
180297,The Disaster Artist (2017),2017,3.58,2055
5826,Rio Grande (1950),1950,3.58,449
32196,"Violent Cop (Sono otoko, kyôbô ni tsuki) (1989)",1989,3.58,209
159606,Kapoor and Sons (2016),2016,3.58,57
192385,A Star Is Born (2018),2018,3.58,2825
4186,"Fortune Cookie, The (1966)",1966,3.58,470
4640,Brother (2000),2000,3.58,713
2278,Ronin (1998),1998,3.58,11672
65216,Defiance (2008),2008,3.58,1804
50477,"Testament of Orpheus, The (Testament d'Orphée) (1960)",1960,3.58,51
40828,"Story of Floating Weeds, A (Ukikusa monogatari) (1934)",1934,3.58,51
32369,Panic in the Streets (1950),1950,3.58,153
66317,Comet in Moominland (1992),1992,3.58,109
34032,Modigliani (2004),2004,3.58,58
159191,Julieta (2016),2016,3.58,239
31188,"Milky Way, The (Voie lactée, La) (1969)",1969,3.58,84
108825,"Young and Prodigious T.S. Spivet, The (L'extravagant voyage du jeune et prodigieux T.S. Spivet) (2013)",2013,3.58,194
72733,Invictus (2009),2009,3.58,2367
6636,"Sure Thing, The (1985)",1985,3.58,1044
200332,Rocketman (2019),2019,3.58,1435
7488,Berkeley in the '60s (1990),1990,3.58,52
32875,Holiday (Jour de fête) (1949),1949,3.58,117
4166,Series 7: The Contenders (2001),2001,3.58,663
1133,Talking About Sex (1994),1994,3.58,104
26085,Mutiny on the Bounty (1962),1962,3.58,371
7827,Cypher (2002),2002,3.58,1154
212016,Hair Love (2019),2019,3.58,85
25945,They Live by Night (1949),1949,3.58,157
7040,To Live and Die in L.A. (1985),1985,3.58,872
44974,Hard Candy (2005),2005,3.58,3462
26116,"Hush... Hush, Sweet Charlotte (1964)",1964,3.58,276
5673,Punch-Drunk Love (2002),2002,3.58,8268
73854,"Rudolph, the Red-Nosed Reindeer (1964)",1964,3.58,855
26463,Barefoot Gen (Hadashi no Gen) (1983),1983,3.58,125
74787,My Name is Khan (2010),2010,3.58,441
161032,The Grandmother (1970),1970,3.58,79
8302,"Front Page, The (1931)",1931,3.58,112
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",1993,3.58,383
8989,Damn Yankees! (1958),1958,3.58,218
4399,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",1964,3.58,225
3150,"War Zone, The (1999)",1999,3.58,364
27788,"Jacket, The (2005)",2005,3.58,2385
4151,"Taste of Others, The (Le goût des autres) (2000)",2000,3.58,431
594,Snow White and the Seven Dwarfs (1937),1937,3.58,20567
68159,State of Play (2009),2009,3.58,1958
5329,"Salton Sea, The (2002)",2002,3.58,1189
6003,Confessions of a Dangerous Mind (2002),2002,3.58,3636
3526,Parenthood (1989),1989,3.58,5425
226580,The Kid Detective (2020),2020,3.58,173
8981,Closer (2004),2004,3.58,5600
25840,"Prisoner of Zenda, The (1937)",1937,3.58,80
1889,Insomnia (1997),1997,3.57,1798
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",2008,3.57,677
2353,Enemy of the State (1998),1998,3.57,18246
2321,Pleasantville (1998),1998,3.57,15417
127044,Fantomas vs. Scotland Yard (Fantômas contre Scotland Yard) (1967),1967,3.57,74
8875,"Come Back, Little Sheba (1952)",1952,3.57,108
81229,Red (2010),2010,3.57,7308
8395,"Last of Sheila, The (1973)",1973,3.57,176
192265,The Witch: Part 1. The Subversion (2018),2018,3.57,88
58998,Forgetting Sarah Marshall (2008),2008,3.57,9638
147244,Magicians (1982),1982,3.57,61
50517,Time (Shi gan) (2006),2006,3.57,183
120827,The Hound of the Baskervilles (1988),1988,3.57,68
187583,The Game Changers (2018),2018,3.57,102
7300,Vanishing Point (1971),1971,3.57,510
101074,"Legend of Sleepy Hollow, The (1949)",1949,3.57,184
1350,"Omen, The (1976)",1976,3.57,6814
190305,A Prayer Before Dawn (2018),2018,3.57,130
3047,Experience Preferred... But Not Essential (1982),1982,3.57,89
56095,XXY (2007),2007,3.57,158
176523,Goodbye Christopher Robin (2017),2017,3.57,165
1693,Amistad (1997),1997,3.57,5255
90071,"Music Never Stopped, The (2011)",2011,3.57,62
45950,"Inconvenient Truth, An (2006)",2006,3.57,4026
139148,Bajrangi Bhaijaan (2015),2015,3.57,138
941,"Mark of Zorro, The (1940)",1940,3.57,1009
74545,"Ghost Writer, The (2010)",2010,3.57,2655
142084,Welcome to Leith (2015),2015,3.57,90
68872,Paisan (Paisà) (1946),1946,3.57,111
8915,Stage Beauty (2004),2004,3.57,340
5000,Medium Cool (1969),1969,3.57,160
7028,Quick Change (1990),1990,3.57,807
6898,Sweet Sixteen (2002),2002,3.57,362
83369,"Way Back, The (2010)",2010,3.57,857
26283,Charley Varrick (1973),1973,3.57,230
2654,"Wolf Man, The (1941)",1941,3.57,1102
48741,"U.S. vs. John Lennon, The (2006)",2006,3.57,203
167746,The Lego Batman Movie (2017),2017,3.57,2296
7992,Cockfighter (1974),1974,3.57,56
42197,Keeping Mum (2005),2005,3.57,680
26178,Two for the Road (1967),1967,3.57,225
157274,The Choice (2016),2016,3.57,211
5650,Strange Brew (1983),1983,3.57,1703
25759,October (1928),1928,3.57,106
26249,They Call Me Trinity (1971),1971,3.57,304
8732,"Belly of an Architect, The (1987)",1987,3.57,156
8332,Sunday Bloody Sunday (1971),1971,3.57,149
196801,"Ruben Brandt, Collector (2018)",2018,3.57,71
187231,American Animals (2018),2018,3.57,590
142450,Puella Magi Madoka Magica the Movie Part III: Rebellion (2013),2013,3.57,128
3932,"Invisible Man, The (1933)",1933,3.57,1750
8730,To End All Wars (2001),2001,3.57,185
127021,Rewind This! (2013),2013,3.57,57
3102,Jagged Edge (1985),1985,3.57,1563
48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),1976,3.57,100
107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),2008,3.57,50
6333,X2: X-Men United (2003),2003,3.57,24680
111924,"Grand Seduction, The (2013)",2013,3.57,193
4191,Alfie (1966),1966,3.57,801
3076,Irma la Douce (1963),1963,3.57,694
3723,Hamlet (1990),1990,3.57,2112
55872,August Rush (2007),2007,3.57,1547
59,"Confessional, The (Confessionnal, Le) (1995)",1995,3.57,194
25752,"Freshman, The (1925)",1925,3.57,151
56015,Kansas City Confidential (1952),1952,3.57,108
27812,Festival Express (2003),2003,3.57,101
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),1973,3.57,426
205383,El Camino: A Breaking Bad Movie (2019),2019,3.57,2152
5152,We Were Soldiers (2002),2002,3.57,4745
5258,George Washington (2000),2000,3.57,354
34271,Hustle & Flow (2005),2005,3.57,1035
8845,No End (Bez konca) (1985),1985,3.57,58
60046,"Children of Huang Shi, The (2008)",2008,3.57,87
108787,Tom at the Farm (Tom à la ferme) (2013),2013,3.57,167
2725,Twin Falls Idaho (1999),1999,3.57,683
2626,Edge of Seventeen (1998),1998,3.57,320
180,Mallrats (1995),1995,3.57,9714
95298,Woochi: The Demon Slayer (2009),2009,3.57,51
26104,Murder at the Gallop (1963),1963,3.57,51
110678,Bears (2014),2014,3.57,51
26083,"Loneliness of the Long Distance Runner, The (1962)",1962,3.57,153
1645,The Devil's Advocate (1997),1997,3.57,16718
2870,Barefoot in the Park (1967),1967,3.57,1416
163056,Shin Godzilla (2016),2016,3.57,402
48682,Offside (2006),2006,3.57,117
3706,Angel Heart (1987),1987,3.57,3338
71304,Thirst (Bakjwi) (2009),2009,3.57,748
51931,Reign Over Me (2007),2007,3.57,1417
3479,Ladyhawke (1985),1985,3.57,4059
229,Death and the Maiden (1994),1994,3.57,2532
145839,Concussion (2015),2015,3.57,700
568,Bhaji on the Beach (1993),1993,3.57,391
206393,Promare (2019),2019,3.57,96
803,Walking and Talking (1996),1996,3.57,606
5001,Sahara (1943),1943,3.57,244
7077,Way Down East (1920),1920,3.57,74
101527,Into the White (Cross of Honour) (2012),2012,3.57,111
151707,The Eagle Huntress (2016),2016,3.57,74
221886,Shiva Baby (2020),2020,3.57,304
61323,Burn After Reading (2008),2008,3.57,10946
92509,"Vow, The (2012)",2012,3.57,1351
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",2011,3.57,312
58490,Miss Pettigrew Lives for a Day (2008),2008,3.57,691
200354,The Highwaymen (2019),2019,3.57,640
3685,Prizzi's Honor (1985),1985,3.57,2354
108078,Chinese Puzzle (Casse-tête chinois) (2013),2013,3.57,164
5072,Metropolis (2001),2001,3.57,1797
54185,Manufactured Landscapes (2006),2006,3.57,97
4916,Midway (1976),1976,3.57,612
27370,Late Night Shopping (2001),2001,3.57,90
202431,Queen of Hearts (2019),2019,3.57,60
37545,Woyzeck (1979),1979,3.57,210
27850,"Yes Men, The (2003)",2003,3.57,473
89535,"Havre, Le (2011)",2011,3.57,308
7037,High Heels (Tacones lejanos) (1991),1991,3.57,301
3510,Frequency (2000),2000,3.57,9326
106983,Young & Beautiful (2013),2013,3.57,271
204878,Dolemite Is My Name (2019),2019,3.57,670
102062,"Band Called Death, A (2012)",2012,3.57,83
1051,Trees Lounge (1996),1996,3.57,1449
7225,Pumping Iron (1977),1977,3.57,605
3873,Cat Ballou (1965),1965,3.57,1400
141538,Assassination (2015),2015,3.57,53
27736,Take My Eyes (Te doy mis ojos) (2003),2003,3.57,53
26051,"Nun's Story, The (1959)",1959,3.57,106
179749,Creep 2 (2017),2017,3.57,447
115147,The Best of Me (2014),2014,3.57,387
286777,BlackBerry (2023),2023,3.57,129
280866,She Said (2022),2022,3.57,114
7896,Ride the High Country (1962),1962,3.57,274
108727,Nymphomaniac: Volume I (2013),2013,3.57,1759
6731,Day of the Dead (1985),1985,3.57,1906
133389,Piku (2015),2015,3.57,122
42900,Cul-de-sac (1966),1966,3.57,229
5051,Italian for Beginners (Italiensk for begyndere) (2000),2000,3.57,1054
171751,Munna bhai M.B.B.S. (2003),2003,3.57,130
165959,Alesha Popovich and Tugarin the Dragon (2004),2004,3.57,92
3599,Anchors Aweigh (1945),1945,3.57,575
21,Get Shorty (1995),1995,3.57,24829
8695,"Bachelor and the Bobby-Soxer, The (1947)",1947,3.57,246
9013,Secret Honor (1984),1984,3.56,100
5544,Time After Time (1979),1979,3.56,947
33487,Samaritan Girl (Samaria) (2004),2004,3.56,154
37475,"Unfinished Life, An (2005)",2005,3.56,586
165639,While You Were Fighting: A Thor Mockumentary (2016),2016,3.56,162
118702,Unbroken (2014),2014,3.56,1188
6881,Pieces of April (2003),2003,3.56,1479
89638,Nothing Personal (2009),2009,3.56,62
6837,Love Affair (1939),1939,3.56,132
51287,Mad Love (1935),1935,3.56,101
99530,Rurouni Kenshin (Rurôni Kenshin: Meiji kenkaku roman tan) (2012),2012,3.56,210
